/muse/eeg,829.070068359375,829.070068359375,832.3600463867188,807.6853637695312
/muse/eeg,838.9400024414062,827.4251098632812,834.0050048828125,817.5552368164062
/muse/eeg,842.2299194335938,820.84521484375,842.2299194335938,801.1054077148438
/muse/eeg,853.7448120117188,832.3600463867188,834.0050048828125,817.5552368164062
/muse/eeg,827.4251098632812,822.4901733398438,838.9400024414062,796.1704711914062
/muse/eeg,863.6146850585938,827.4251098632812,838.9400024414062,838.9400024414062
/muse/eeg,824.1351318359375,834.0050048828125,825.7801513671875,827.4251098632812
/muse/eeg,810.9752807617188,822.4901733398438,838.9400024414062,802.7504272460938
/muse/eeg,847.1648559570312,829.070068359375,843.8749389648438,784.6556396484375
/muse/eeg,857.0347290039062,840.5849609375,832.3600463867188,806.0403442382812
/muse/eeg,820.84521484375,842.2299194335938,827.4251098632812,797.8154907226562
/muse/eeg,814.2652587890625,838.9400024414062,827.4251098632812,797.8154907226562
/muse/eeg,814.2652587890625,837.2949829101562,827.4251098632812,807.6853637695312
/muse/eeg,824.1351318359375,830.715087890625,835.6500244140625,794.5255126953125
/muse/eeg,858.6797485351562,832.3600463867188,837.2949829101562,807.6853637695312
/muse/eeg,835.6500244140625,838.9400024414062,827.4251098632812,804.3953857421875
/muse/eeg,843.8749389648438,834.0050048828125,832.3600463867188,834.0050048828125
/muse/eeg,845.5198974609375,829.070068359375,840.5849609375,802.7504272460938
/muse/eeg,852.0997924804688,835.6500244140625,832.3600463867188,824.1351318359375
/muse/eeg,850.454833984375,830.715087890625,835.6500244140625,817.5552368164062
/muse/eeg,845.5198974609375,835.6500244140625,825.7801513671875,827.4251098632812
/muse/eeg,814.2652587890625,832.3600463867188,822.4901733398438,815.9102783203125
/muse/eeg,830.715087890625,825.7801513671875,838.9400024414062,806.0403442382812
/muse/eeg,847.1648559570312,835.6500244140625,830.715087890625,832.3600463867188
/muse/eeg,852.0997924804688,824.1351318359375,843.8749389648438,807.6853637695312
/muse/eeg,870.194580078125,840.5849609375,830.715087890625,824.1351318359375
/muse/eeg,817.5552368164062,838.9400024414062,822.4901733398438,810.9752807617188
/muse/eeg,824.1351318359375,829.070068359375,832.3600463867188,827.4251098632812
/muse/eeg,825.7801513671875,834.0050048828125,834.0050048828125,801.1054077148438
/muse/eeg,855.3897705078125,827.4251098632812,847.1648559570312,797.8154907226562
/muse/eeg,870.194580078125,840.5849609375,837.2949829101562,801.1054077148438
/muse/eeg,868.5496215820312,834.0050048828125,842.2299194335938,797.8154907226562
/muse/eeg,883.3544311523438,838.9400024414062,837.2949829101562,786.3005981445312
/muse/eeg,858.6797485351562,834.0050048828125,838.9400024414062,768.205810546875
/muse/eeg,912.964111328125,832.3600463867188,857.0347290039062,784.6556396484375
/muse/eeg,865.2596435546875,853.7448120117188,827.4251098632812,791.2355346679688
/muse/eeg,819.2001953125,830.715087890625,838.9400024414062,791.2355346679688
/muse/eeg,824.1351318359375,834.0050048828125,840.5849609375,774.7857666015625
/muse/eeg,835.6500244140625,837.2949829101562,832.3600463867188,806.0403442382812
/muse/eeg,801.1054077148438,832.3600463867188,835.6500244140625,779.720703125
/muse/eeg,806.0403442382812,824.1351318359375,845.5198974609375,789.590576171875
/muse/eeg,815.9102783203125,834.0050048828125,835.6500244140625,797.8154907226562
/muse/eeg,819.2001953125,825.7801513671875,847.1648559570312,789.590576171875
/muse/eeg,848.8098754882812,837.2949829101562,845.5198974609375,794.5255126953125
/muse/eeg,804.3953857421875,842.2299194335938,832.3600463867188,787.945556640625
/muse/eeg,814.2652587890625,830.715087890625,843.8749389648438,799.46044921875
/muse/eeg,802.7504272460938,830.715087890625,842.2299194335938,776.4307250976562
/muse/eeg,822.4901733398438,835.6500244140625,840.5849609375,783.0106201171875
/muse/eeg,801.1054077148438,842.2299194335938,835.6500244140625,768.205810546875
/muse/eeg,825.7801513671875,834.0050048828125,843.8749389648438,796.1704711914062
/muse/eeg,822.4901733398438,837.2949829101562,843.8749389648438,776.4307250976562
/muse/eeg,820.84521484375,842.2299194335938,835.6500244140625,787.945556640625
/muse/eeg,820.84521484375,837.2949829101562,840.5849609375,786.3005981445312
/muse/eeg,824.1351318359375,843.8749389648438,830.715087890625,801.1054077148438
/muse/eeg,784.6556396484375,835.6500244140625,830.715087890625,792.8805541992188
/muse/eeg,806.0403442382812,824.1351318359375,847.1648559570312,769.850830078125
/muse/eeg,842.2299194335938,830.715087890625,843.8749389648438,801.1054077148438
/muse/eeg,822.4901733398438,843.8749389648438,837.2949829101562,789.590576171875
/muse/eeg,806.0403442382812,840.5849609375,830.715087890625,807.6853637695312
/muse/eeg,789.590576171875,829.070068359375,835.6500244140625,787.945556640625
/muse/eeg,801.1054077148438,835.6500244140625,832.3600463867188,819.2001953125
/muse/eeg,794.5255126953125,820.84521484375,847.1648559570312,796.1704711914062
/muse/eeg,830.715087890625,840.5849609375,840.5849609375,820.84521484375
/muse/eeg,802.7504272460938,842.2299194335938,835.6500244140625,829.070068359375
/muse/eeg,817.5552368164062,830.715087890625,850.454833984375,830.715087890625
/muse/eeg,830.715087890625,837.2949829101562,845.5198974609375,837.2949829101562
/muse/eeg,794.5255126953125,835.6500244140625,840.5849609375,835.6500244140625
/muse/eeg,822.4901733398438,834.0050048828125,843.8749389648438,852.0997924804688
/muse/eeg,787.945556640625,847.1648559570312,825.7801513671875,852.0997924804688
/muse/eeg,779.720703125,827.4251098632812,840.5849609375,853.7448120117188
/muse/eeg,842.2299194335938,832.3600463867188,847.1648559570312,855.3897705078125
/muse/eeg,840.5849609375,835.6500244140625,840.5849609375,891.579345703125
/muse/eeg,835.6500244140625,830.715087890625,853.7448120117188,830.715087890625
/muse/eeg,829.070068359375,850.454833984375,832.3600463867188,843.8749389648438
/muse/eeg,801.1054077148438,838.9400024414062,838.9400024414062,827.4251098632812
/muse/eeg,809.330322265625,838.9400024414062,837.2949829101562,819.2001953125
/muse/eeg,832.3600463867188,834.0050048828125,842.2299194335938,825.7801513671875
/muse/eeg,802.7504272460938,837.2949829101562,837.2949829101562,801.1054077148438
/muse/eeg,835.6500244140625,830.715087890625,847.1648559570312,809.330322265625
/muse/eeg,827.4251098632812,843.8749389648438,827.4251098632812,812.6203002929688
/muse/eeg,820.84521484375,825.7801513671875,842.2299194335938,817.5552368164062
/muse/eeg,843.8749389648438,840.5849609375,835.6500244140625,815.9102783203125
/muse/eeg,835.6500244140625,827.4251098632812,838.9400024414062,834.0050048828125
/muse/eeg,857.0347290039062,827.4251098632812,848.8098754882812,809.330322265625
/muse/eeg,852.0997924804688,834.0050048828125,834.0050048828125,815.9102783203125
/muse/eeg,853.7448120117188,824.1351318359375,842.2299194335938,809.330322265625
/muse/eeg,860.32470703125,838.9400024414062,832.3600463867188,820.84521484375
/muse/eeg,827.4251098632812,830.715087890625,827.4251098632812,817.5552368164062
/muse/eeg,824.1351318359375,824.1351318359375,835.6500244140625,791.2355346679688
/muse/eeg,863.6146850585938,825.7801513671875,840.5849609375,810.9752807617188
/muse/eeg,843.8749389648438,830.715087890625,832.3600463867188,786.3005981445312
/muse/eeg,860.32470703125,822.4901733398438,848.8098754882812,789.590576171875
/muse/eeg,861.9697265625,838.9400024414062,835.6500244140625,783.0106201171875
/muse/eeg,847.1648559570312,834.0050048828125,834.0050048828125,807.6853637695312
/muse/eeg,848.8098754882812,825.7801513671875,847.1648559570312,778.07568359375
/muse/eeg,857.0347290039062,838.9400024414062,842.2299194335938,787.945556640625
/muse/eeg,842.2299194335938,834.0050048828125,840.5849609375,801.1054077148438
/muse/eeg,838.9400024414062,825.7801513671875,847.1648559570312,789.590576171875
/muse/eeg,858.6797485351562,832.3600463867188,845.5198974609375,796.1704711914062
/muse/eeg,829.070068359375,834.0050048828125,838.9400024414062,786.3005981445312
/muse/eeg,860.32470703125,829.070068359375,847.1648559570312,820.84521484375
/muse/eeg,837.2949829101562,842.2299194335938,832.3600463867188,817.5552368164062
/muse/eeg,797.8154907226562,829.070068359375,838.9400024414062,796.1704711914062
/muse/eeg,829.070068359375,825.7801513671875,853.7448120117188,766.5608520507812
/muse/eeg,850.454833984375,837.2949829101562,843.8749389648438,794.5255126953125
/muse/eeg,802.7504272460938,845.5198974609375,820.84521484375,794.5255126953125
/muse/eeg,755.0459594726562,827.4251098632812,825.7801513671875,799.46044921875
/muse/eeg,802.7504272460938,820.84521484375,842.2299194335938,797.8154907226562
/muse/eeg,814.2652587890625,824.1351318359375,838.9400024414062,786.3005981445312
/muse/eeg,858.6797485351562,824.1351318359375,855.3897705078125,787.945556640625
/muse/eeg,838.9400024414062,840.5849609375,832.3600463867188,794.5255126953125
/muse/eeg,817.5552368164062,830.715087890625,838.9400024414062,812.6203002929688
/muse/eeg,819.2001953125,827.4251098632812,845.5198974609375,783.0106201171875
/muse/eeg,853.7448120117188,834.0050048828125,843.8749389648438,799.46044921875
/muse/eeg,817.5552368164062,838.9400024414062,832.3600463867188,786.3005981445312
/muse/eeg,820.84521484375,835.6500244140625,837.2949829101562,797.8154907226562
/muse/eeg,791.2355346679688,840.5849609375,827.4251098632812,786.3005981445312
/muse/eeg,804.3953857421875,825.7801513671875,845.5198974609375,768.205810546875
/muse/eeg,840.5849609375,840.5849609375,837.2949829101562,794.5255126953125
/muse/eeg,815.9102783203125,834.0050048828125,838.9400024414062,774.7857666015625
/muse/eeg,842.2299194335938,829.070068359375,850.454833984375,781.3656616210938
/muse/eeg,819.2001953125,835.6500244140625,835.6500244140625,784.6556396484375
/muse/eeg,848.8098754882812,824.1351318359375,853.7448120117188,809.330322265625
/muse/eeg,835.6500244140625,840.5849609375,838.9400024414062,807.6853637695312
/muse/eeg,810.9752807617188,835.6500244140625,837.2949829101562,815.9102783203125
/muse/eeg,817.5552368164062,829.070068359375,838.9400024414062,802.7504272460938
/muse/eeg,814.2652587890625,830.715087890625,834.0050048828125,822.4901733398438
/muse/eeg,819.2001953125,820.84521484375,848.8098754882812,801.1054077148438
/muse/eeg,827.4251098632812,834.0050048828125,834.0050048828125,814.2652587890625
/muse/eeg,817.5552368164062,829.070068359375,842.2299194335938,827.4251098632812
/muse/eeg,825.7801513671875,825.7801513671875,848.8098754882812,817.5552368164062
/muse/eeg,850.454833984375,827.4251098632812,845.5198974609375,820.84521484375
/muse/eeg,824.1351318359375,834.0050048828125,842.2299194335938,806.0403442382812
/muse/eeg,852.0997924804688,829.070068359375,843.8749389648438,827.4251098632812
/muse/eeg,824.1351318359375,835.6500244140625,827.4251098632812,809.330322265625
/muse/eeg,807.6853637695312,829.070068359375,835.6500244140625,810.9752807617188
/muse/eeg,837.2949829101562,822.4901733398438,847.1648559570312,796.1704711914062
/muse/eeg,840.5849609375,830.715087890625,835.6500244140625,824.1351318359375
/muse/eeg,853.7448120117188,822.4901733398438,852.0997924804688,809.330322265625
/muse/eeg,858.6797485351562,837.2949829101562,837.2949829101562,822.4901733398438
/muse/eeg,848.8098754882812,832.3600463867188,837.2949829101562,834.0050048828125
/muse/eeg,847.1648559570312,829.070068359375,842.2299194335938,814.2652587890625
/muse/eeg,871.839599609375,834.0050048828125,843.8749389648438,832.3600463867188
/muse/eeg,848.8098754882812,832.3600463867188,842.2299194335938,824.1351318359375
/muse/eeg,884.9994506835938,829.070068359375,850.454833984375,842.2299194335938
/muse/eeg,845.5198974609375,843.8749389648438,827.4251098632812,835.6500244140625
/muse/eeg,822.4901733398438,830.715087890625,840.5849609375,832.3600463867188
/muse/eeg,853.7448120117188,837.2949829101562,838.9400024414062,820.84521484375
/muse/eeg,840.5849609375,837.2949829101562,832.3600463867188,835.6500244140625
/muse/eeg,834.0050048828125,837.2949829101562,835.6500244140625,822.4901733398438
/muse/eeg,829.070068359375,830.715087890625,840.5849609375,806.0403442382812
/muse/eeg,857.0347290039062,834.0050048828125,842.2299194335938,829.070068359375
/muse/eeg,829.070068359375,830.715087890625,842.2299194335938,812.6203002929688
/muse/eeg,866.9046630859375,827.4251098632812,853.7448120117188,810.9752807617188
/muse/eeg,834.0050048828125,838.9400024414062,835.6500244140625,802.7504272460938
/muse/eeg,843.8749389648438,829.070068359375,843.8749389648438,815.9102783203125
/muse/eeg,845.5198974609375,830.715087890625,845.5198974609375,792.8805541992188
/muse/eeg,855.3897705078125,835.6500244140625,845.5198974609375,814.2652587890625
/muse/eeg,832.3600463867188,834.0050048828125,842.2299194335938,802.7504272460938
/muse/eeg,843.8749389648438,832.3600463867188,847.1648559570312,807.6853637695312
/muse/eeg,850.454833984375,829.070068359375,850.454833984375,796.1704711914062
/muse/eeg,830.715087890625,837.2949829101562,837.2949829101562,796.1704711914062
/muse/eeg,850.454833984375,829.070068359375,842.2299194335938,819.2001953125
/muse/eeg,834.0050048828125,830.715087890625,838.9400024414062,807.6853637695312
/muse/eeg,848.8098754882812,825.7801513671875,848.8098754882812,809.330322265625
/muse/eeg,829.070068359375,832.3600463867188,842.2299194335938,792.8805541992188
/muse/eeg,850.454833984375,829.070068359375,845.5198974609375,822.4901733398438
/muse/eeg,820.84521484375,838.9400024414062,829.070068359375,810.9752807617188
/muse/eeg,797.8154907226562,824.1351318359375,838.9400024414062,809.330322265625
/muse/eeg,852.0997924804688,822.4901733398438,857.0347290039062,797.8154907226562
/muse/eeg,873.4845581054688,834.0050048828125,848.8098754882812,817.5552368164062
/muse/eeg,853.7448120117188,835.6500244140625,843.8749389648438,822.4901733398438
/muse/eeg,822.4901733398438,837.2949829101562,829.070068359375,815.9102783203125
/muse/eeg,825.7801513671875,829.070068359375,838.9400024414062,830.715087890625
/muse/eeg,825.7801513671875,832.3600463867188,842.2299194335938,809.330322265625
/muse/eeg,850.454833984375,829.070068359375,848.8098754882812,815.9102783203125
/muse/eeg,830.715087890625,835.6500244140625,837.2949829101562,809.330322265625
/muse/eeg,830.715087890625,829.070068359375,835.6500244140625,829.070068359375
/muse/eeg,822.4901733398438,825.7801513671875,842.2299194335938,796.1704711914062
/muse/eeg,825.7801513671875,835.6500244140625,835.6500244140625,809.330322265625
/muse/eeg,822.4901733398438,829.070068359375,842.2299194335938,806.0403442382812
/muse/eeg,837.2949829101562,837.2949829101562,840.5849609375,822.4901733398438
/muse/eeg,797.8154907226562,838.9400024414062,829.070068359375,820.84521484375
/muse/eeg,791.2355346679688,827.4251098632812,837.2949829101562,796.1704711914062
/muse/eeg,820.84521484375,829.070068359375,835.6500244140625,810.9752807617188
/muse/eeg,797.8154907226562,832.3600463867188,827.4251098632812,794.5255126953125
/muse/eeg,817.5552368164062,820.84521484375,843.8749389648438,792.8805541992188
/muse/eeg,842.2299194335938,830.715087890625,843.8749389648438,789.590576171875
/muse/eeg,858.6797485351562,830.715087890625,843.8749389648438,814.2652587890625
/muse/eeg,842.2299194335938,835.6500244140625,837.2949829101562,799.46044921875
/muse/eeg,797.8154907226562,835.6500244140625,822.4901733398438,810.9752807617188
/muse/eeg,787.945556640625,824.1351318359375,837.2949829101562,791.2355346679688
/muse/eeg,806.0403442382812,834.0050048828125,834.0050048828125,797.8154907226562
/muse/eeg,812.6203002929688,820.84521484375,847.1648559570312,784.6556396484375
/muse/eeg,827.4251098632812,834.0050048828125,837.2949829101562,779.720703125
/muse/eeg,807.6853637695312,830.715087890625,830.715087890625,804.3953857421875
/muse/eeg,806.0403442382812,825.7801513671875,840.5849609375,778.07568359375
